FIPS,Province_State,Country_Region,Date,People_Fully_Vaccinated,People_Partially_Vaccinated
24,Maryland,US,2021-04-23,1846977,892787
24,Maryland,US,2021-04-24,1881341,885826
24,Maryland,US,2021-04-25,1916292,884039
24,Maryland,US,2021-04-26,1928628,888585
24,Maryland,US,2021-04-27,1957062,891133
24,Maryland,US,2021-04-28,1987755,886667
24,Maryland,US,2021-04-29,2023126,880072
24,Maryland,US,2021-04-30,2065479,867942
24,Maryland,US,2021-05-01,2096169,862282
24,Maryland,US,2021-05-02,2111427,860175
24,Maryland,US,2021-05-03,2125592,857333
24,Maryland,US,2021-05-04,2148237,848052
24,Maryland,US,2021-05-05,2186149,831248
24,Maryland,US,2021-05-06,2219257,829818
24,Maryland,US,2021-05-07,2253129,802292
24,Maryland,US,2021-05-08,2296918,780797
24,Maryland,US,2021-05-09,2332002,762918
24,Maryland,US,2021-05-10,2363446,749428
24,Maryland,US,2021-05-11,2395628,730226
24,Maryland,US,2021-05-12,2432761,708098
24,Maryland,US,2021-05-13,2467163,686157
24,Maryland,US,2021-05-14,2502077,671301
24,Maryland,US,2021-05-15,2533348,664836
24,Maryland,US,2021-05-16,2558182,662818
24,Maryland,US,2021-05-17,2575259,656583
24,Maryland,US,2021-05-18,2592361,651750
24,Maryland,US,2021-05-19,2640260,638195
24,Maryland,US,2021-05-20,2675098,629632
24,Maryland,US,2021-05-21,2713830,629362
24,Maryland,US,2021-05-22,2742843,619921
24,Maryland,US,2021-05-23,2764093,615688
24,Maryland,US,2021-05-24,2775622,613880
24,Maryland,US,2021-05-25,2789960,610769
24,Maryland,US,2021-05-26,2810510,598884
24,Maryland,US,2021-05-27,2836207,589105
24,Maryland,US,2021-05-28,2854088,583329
24,Maryland,US,2021-05-29,2886013,572723
24,Maryland,US,2021-05-30,2902665,572545
24,Maryland,US,2021-05-31,2910300,572545
24,Maryland,US,2021-06-01,2915505,567874
24,Maryland,US,2021-06-02,2931545,567922
24,Maryland,US,2021-06-03,2946173,559934
24,Maryland,US,2021-06-04,2965380,555632
24,Maryland,US,2021-06-05,2991387,548750
24,Maryland,US,2021-06-06,3011906,533393
24,Maryland,US,2021-06-07,3021669,521751
24,Maryland,US,2021-06-08,3035714,517277
24,Maryland,US,2021-06-09,3057322,509907
24,Maryland,US,2021-06-10,3086673,498460
24,Maryland,US,2021-06-11,3117688,498437
24,Maryland,US,2021-06-12,3137520,485943
24,Maryland,US,2021-06-13,3148797,469202
24,Maryland,US,2021-06-14,3155047,459346
24,Maryland,US,2021-06-15,3179456,447916
24,Maryland,US,2021-06-16,3201469,426501
24,Maryland,US,2021-06-17,3219364,417322
24,Maryland,US,2021-06-18,3236719,409969
24,Maryland,US,2021-06-19,3249846,404510
24,Maryland,US,2021-06-20,3250388,404427
24,Maryland,US,2021-06-21,3250772,404431
24,Maryland,US,2021-06-22,3265050,398337
24,Maryland,US,2021-06-23,3275500,395989
24,Maryland,US,2021-06-24,3290790,390942
24,Maryland,US,2021-06-25,3302453,386326
24,Maryland,US,2021-06-26,3330002,386357
24,Maryland,US,2021-06-27,3366445,363265
24,Maryland,US,2021-06-28,3373446,360164
24,Maryland,US,2021-06-29,3379800,358616
24,Maryland,US,2021-06-30,3387278,357899
24,Maryland,US,2021-07-01,3395682,355939
24,Maryland,US,2021-07-02,3406528,352382
24,Maryland,US,2021-07-03,3413065,351247
24,Maryland,US,2021-07-04,3419732,349437
24,Maryland,US,2021-07-05,3422335,349437
24,Maryland,US,2021-07-06,3424364,348937
24,Maryland,US,2021-07-07,3431069,347651
24,Maryland,US,2021-07-08,3438612,345567
24,Maryland,US,2021-07-09,3446199,343151
24,Maryland,US,2021-07-10,3452937,342057
24,Maryland,US,2021-07-11,3457935,341613
24,Maryland,US,2021-07-12,3461253,341681
24,Maryland,US,2021-07-13,3466826,340821
24,Maryland,US,2021-07-14,3473585,339721
24,Maryland,US,2021-07-15,3479326,339252
24,Maryland,US,2021-07-16,3487404,338796
24,Maryland,US,2021-07-17,3493079,338936
24,Maryland,US,2021-07-18,3498124,338943
24,Maryland,US,2021-07-19,3501035,339178
24,Maryland,US,2021-07-20,3505895,339915
24,Maryland,US,2021-07-21,3513599,339017
24,Maryland,US,2021-07-22,3519423,339728
24,Maryland,US,2021-07-23,3524711,340687
24,Maryland,US,2021-07-24,3530114,342357
24,Maryland,US,2021-07-25,3534077,344480
24,Maryland,US,2021-07-26,3536737,345914
24,Maryland,US,2021-07-27,3539883,348268
24,Maryland,US,2021-07-28,3546233,349322
24,Maryland,US,2021-07-29,3551313,351874
24,Maryland,US,2021-07-30,3556296,354633
24,Maryland,US,2021-07-31,3563883,355098
24,Maryland,US,2021-08-01,3565986,356609
24,Maryland,US,2021-08-02,3569482,358475
24,Maryland,US,2021-08-03,3573537,360915
24,Maryland,US,2021-08-04,3578413,363917
24,Maryland,US,2021-08-05,3585152,368247
24,Maryland,US,2021-08-06,3590065,371194
24,Maryland,US,2021-08-07,3595105,374697
24,Maryland,US,2021-08-08,3599139,377876
24,Maryland,US,2021-08-09,3601728,379725
24,Maryland,US,2021-08-10,3605706,382119
24,Maryland,US,2021-08-11,3610261,384198
24,Maryland,US,2021-08-12,3615899,387114
24,Maryland,US,2021-08-13,3622257,389879
24,Maryland,US,2021-08-14,3627752,391684
24,Maryland,US,2021-08-15,3631047,392729
24,Maryland,US,2021-08-16,3634521,393871
24,Maryland,US,2021-08-17,3639627,395610
24,Maryland,US,2021-08-18,3645626,396550
24,Maryland,US,2021-08-19,3652486,398311
24,Maryland,US,2021-08-20,3658414,399482
24,Maryland,US,2021-08-21,3664666,400326
24,Maryland,US,2021-08-22,3669581,401023
24,Maryland,US,2021-08-23,3673148,401120
24,Maryland,US,2021-08-24,3678839,401125
24,Maryland,US,2021-08-25,3685847,401697
24,Maryland,US,2021-08-26,3692817,402535
24,Maryland,US,2021-08-27,3699456,403499
24,Maryland,US,2021-08-28,3706234,404147
24,Maryland,US,2021-08-29,3714076,404227
24,Maryland,US,2021-08-30,3718746,404282
24,Maryland,US,2021-08-31,3725033,404744
24,Maryland,US,2021-09-01,3732849,404978
24,Maryland,US,2021-09-02,3740778,405196
24,Maryland,US,2021-09-03,3747622,404549
24,Maryland,US,2021-09-04,3755043,404305
24,Maryland,US,2021-09-05,3761613,404305
24,Maryland,US,2021-09-06,3765211,404305
24,Maryland,US,2021-09-07,3767812,403734
24,Maryland,US,2021-09-08,3771972,403173
24,Maryland,US,2021-09-09,3780987,401780
24,Maryland,US,2021-09-10,3787785,401350
24,Maryland,US,2021-09-11,3793793,401491
24,Maryland,US,2021-09-12,3801903,401137
24,Maryland,US,2021-09-13,3806256,400921
24,Maryland,US,2021-09-14,3810647,401111
24,Maryland,US,2021-09-15,3816826,400739
24,Maryland,US,2021-09-16,3823325,400147
24,Maryland,US,2021-09-17,3828936,399544
24,Maryland,US,2021-09-18,3835130,398960
24,Maryland,US,2021-09-19,3840482,397854
24,Maryland,US,2021-09-20,3844981,396872
24,Maryland,US,2021-09-21,3849204,396202
24,Maryland,US,2021-09-22,3855260,395174
24,Maryland,US,2021-09-23,3860068,395174
24,Maryland,US,2021-09-24,3865944,394927
24,Maryland,US,2021-09-25,3872477,394308
24,Maryland,US,2021-09-26,3877040,393913
24,Maryland,US,2021-09-27,3880367,394077
24,Maryland,US,2021-09-28,3884282,394139
24,Maryland,US,2021-09-29,3887655,395068
24,Maryland,US,2021-09-30,3892489,395340
24,Maryland,US,2021-10-01,3895792,395495
24,Maryland,US,2021-10-02,3903142,395731
24,Maryland,US,2021-10-03,3910022,395894
24,Maryland,US,2021-10-04,3912656,396201
24,Maryland,US,2021-10-05,3916808,396413
24,Maryland,US,2021-10-06,3919726,397234
24,Maryland,US,2021-10-07,3925281,397531
24,Maryland,US,2021-10-08,3929284,398631
24,Maryland,US,2021-10-09,3933168,399334
24,Maryland,US,2021-10-10,3936758,399334
24,Maryland,US,2021-10-11,3938200,399334
24,Maryland,US,2021-10-12,3940694,400162
24,Maryland,US,2021-10-13,3940694,400162
24,Maryland,US,2021-10-14,3940694,400162
24,Maryland,US,2021-10-15,3940694,400162
24,Maryland,US,2021-10-16,3940694,400162
24,Maryland,US,2021-10-17,3940694,400162
24,Maryland,US,2021-10-18,3966069,402024
24,Maryland,US,2021-10-19,3970057,402272
24,Maryland,US,2021-10-20,3975039,402861
24,Maryland,US,2021-10-21,3979681,403085
24,Maryland,US,2021-10-22,3983635,404731
24,Maryland,US,2021-10-23,3988992,404895
24,Maryland,US,2021-10-24,3992260,405313
24,Maryland,US,2021-10-25,3995301,405922
24,Maryland,US,2021-10-26,4000080,406707
24,Maryland,US,2021-10-27,4008000,408267
24,Maryland,US,2021-10-28,4011862,410162
24,Maryland,US,2021-10-29,4018456,410863
24,Maryland,US,2021-10-30,4025702,411571
24,Maryland,US,2021-10-31,4030984,413361
24,Maryland,US,2021-11-01,4034486,414110
24,Maryland,US,2021-11-02,4039592,415636
24,Maryland,US,2021-11-03,4046658,419795
24,Maryland,US,2021-11-04,4030133,421637
24,Maryland,US,2021-11-05,4034008,422968
24,Maryland,US,2021-11-06,4041278,424113
24,Maryland,US,2021-11-07,4048060,425998
24,Maryland,US,2021-11-08,4049906,426973
24,Maryland,US,2021-11-09,4053473,428512
24,Maryland,US,2021-11-10,4060552,429507
24,Maryland,US,2021-11-11,4066007,429507
24,Maryland,US,2021-11-12,4029618,433800
24,Maryland,US,2021-11-13,4035224,435836
24,Maryland,US,2021-11-14,4038112,437545
24,Maryland,US,2021-11-15,4039677,438755
24,Maryland,US,2021-11-16,4042201,441041
24,Maryland,US,2021-11-17,4045514,443220
24,Maryland,US,2021-11-18,4049048,445530
24,Maryland,US,2021-11-19,4052851,447640
24,Maryland,US,2021-11-20,4056511,453211
24,Maryland,US,2021-11-21,4059346,454948
24,Maryland,US,2021-11-22,4060985,457044
24,Maryland,US,2021-11-23,4063654,551241
24,Maryland,US,2021-11-24,4067121,558406
24,Maryland,US,2021-11-25,4067121,558406
24,Maryland,US,2021-11-26,4067121,558406
24,Maryland,US,2021-11-27,4074050,558406
24,Maryland,US,2021-11-28,4077493,558406
24,Maryland,US,2021-11-29,4084557,566115
24,Maryland,US,2021-11-30,4090430,567404
24,Maryland,US,2021-12-01,4099736,565254
24,Maryland,US,2021-12-02,4108654,563875
24,Maryland,US,2021-12-03,4118630,562223
24,Maryland,US,2021-12-04,4124685,560249
24,Maryland,US,2021-12-05,4134618,557232
24,Maryland,US,2021-12-06,4138164,557582
24,Maryland,US,2021-12-07,4150084,557295
24,Maryland,US,2021-12-08,4158287,557105
24,Maryland,US,2021-12-09,4165632,557047
24,Maryland,US,2021-12-10,4173574,557441
24,Maryland,US,2021-12-11,4180901,558625
24,Maryland,US,2021-12-12,4187991,557632
24,Maryland,US,2021-12-13,4191649,558379
24,Maryland,US,2021-12-14,4198006,557929
24,Maryland,US,2021-12-15,4204148,559027
24,Maryland,US,2021-12-16,4209612,560618
24,Maryland,US,2021-12-17,4214762,564131
24,Maryland,US,2021-12-18,4218349,568906
24,Maryland,US,2021-12-19,4221923,571749
24,Maryland,US,2021-12-20,4223728,574619
24,Maryland,US,2021-12-21,4231337,576670
24,Maryland,US,2021-12-22,4235363,581275
24,Maryland,US,2021-12-23,4239825,585512
24,Maryland,US,2021-12-24,4239825,585512
24,Maryland,US,2021-12-25,4239825,585512
24,Maryland,US,2021-12-26,4246682,585512
24,Maryland,US,2021-12-27,4247566,596139
24,Maryland,US,2021-12-28,4251352,598609
24,Maryland,US,2021-12-29,4255554,602312
24,Maryland,US,2021-12-30,4259763,607551
24,Maryland,US,2021-12-31,4259763,607551
24,Maryland,US,2022-01-01,4259763,607551
24,Maryland,US,2022-01-02,4267426,607551
24,Maryland,US,2022-01-03,4268564,607551
24,Maryland,US,2022-01-04,4270983,619489
24,Maryland,US,2022-01-05,4274300,621659
24,Maryland,US,2022-01-06,4278718,624142
24,Maryland,US,2022-01-07,4283538,623816
24,Maryland,US,2022-01-08,4287944,626718
24,Maryland,US,2022-01-09,4292069,628420
24,Maryland,US,2022-01-10,4294676,629738
24,Maryland,US,2022-01-11,4298737,632186
24,Maryland,US,2022-01-12,4303743,635139
24,Maryland,US,2022-01-13,4315402,637497
24,Maryland,US,2022-01-14,4330922,631975
24,Maryland,US,2022-01-15,4335367,635616
24,Maryland,US,2022-01-16,4337717,635616
24,Maryland,US,2022-01-17,4339390,635616
24,Maryland,US,2022-01-18,4341861,643053
24,Maryland,US,2022-01-19,4347807,654477
24,Maryland,US,2022-01-20,4352618,656174
24,Maryland,US,2022-01-21,4357655,657621
24,Maryland,US,2022-01-22,4361526,660334
24,Maryland,US,2022-01-23,4363933,662277
24,Maryland,US,2022-01-24,4365400,663653
24,Maryland,US,2022-01-25,4368323,665350
24,Maryland,US,2022-01-26,4372084,666785
24,Maryland,US,2022-01-27,4376894,667092
24,Maryland,US,2022-01-28,4381576,667565
24,Maryland,US,2022-01-29,4385497,668183
24,Maryland,US,2022-01-30,4388527,668459
24,Maryland,US,2022-01-31,4390178,669017
24,Maryland,US,2022-02-01,4393280,669093
24,Maryland,US,2022-02-02,4397159,669039
24,Maryland,US,2022-02-03,4401324,668522
24,Maryland,US,2022-02-04,4405582,668178
24,Maryland,US,2022-02-05,4410079,667257
24,Maryland,US,2022-02-06,4413436,666586
24,Maryland,US,2022-02-07,4415330,666377
24,Maryland,US,2022-02-08,4419194,665133
25,Massachusetts,US,2020-12-10,,
25,Massachusetts,US,2020-12-11,,
25,Massachusetts,US,2020-12-12,,
25,Massachusetts,US,2020-12-13,,
25,Massachusetts,US,2020-12-14,,
25,Massachusetts,US,2020-12-15,,
25,Massachusetts,US,2020-12-16,,
25,Massachusetts,US,2020-12-17,,
25,Massachusetts,US,2020-12-18,,
25,Massachusetts,US,2020-12-19,,
25,Massachusetts,US,2020-12-20,,
25,Massachusetts,US,2020-12-21,,
25,Massachusetts,US,2020-12-22,,
25,Massachusetts,US,2020-12-23,,
25,Massachusetts,US,2020-12-24,,
25,Massachusetts,US,2020-12-25,,
25,Massachusetts,US,2020-12-26,,
25,Massachusetts,US,2020-12-27,,
25,Massachusetts,US,2020-12-28,,
25,Massachusetts,US,2020-12-29,,
25,Massachusetts,US,2020-12-30,,
25,Massachusetts,US,2020-12-31,,
25,Massachusetts,US,2021-01-01,,
25,Massachusetts,US,2021-01-02,,
25,Massachusetts,US,2021-01-03,,
25,Massachusetts,US,2021-01-04,,
25,Massachusetts,US,2021-01-05,,
25,Massachusetts,US,2021-01-06,,
25,Massachusetts,US,2021-01-07,1213,137469
25,Massachusetts,US,2021-01-08,1213,137469
25,Massachusetts,US,2021-01-09,1213,137469
25,Massachusetts,US,2021-01-10,1213,137469
25,Massachusetts,US,2021-01-11,1213,137469
25,Massachusetts,US,2021-01-12,1213,165911
25,Massachusetts,US,2021-01-13,19073,167830
25,Massachusetts,US,2021-01-14,32984,171497
25,Massachusetts,US,2021-01-15,32984,187224
25,Massachusetts,US,2021-01-16,34885,140222
25,Massachusetts,US,2021-01-17,32984,140222
25,Massachusetts,US,2021-01-18,32984,140222
25,Massachusetts,US,2021-01-19,32984,236559
25,Massachusetts,US,2021-01-20,41053,246147
25,Massachusetts,US,2021-01-21,42062,260399
25,Massachusetts,US,2021-01-22,51547,266968
25,Massachusetts,US,2021-01-23,51662,276645
25,Massachusetts,US,2021-01-24,57869,293006
25,Massachusetts,US,2021-01-25,63096,303710
25,Massachusetts,US,2021-01-26,64648,310552
25,Massachusetts,US,2021-01-27,65761,317318
25,Massachusetts,US,2021-01-28,73152,322387
25,Massachusetts,US,2021-01-29,91988,326430
25,Massachusetts,US,2021-01-30,96373,332053
25,Massachusetts,US,2021-01-31,106799,345093
25,Massachusetts,US,2021-02-01,116315,362177
25,Massachusetts,US,2021-02-02,122652,370885
25,Massachusetts,US,2021-02-03,126560,370885
25,Massachusetts,US,2021-02-04,126560,382824
25,Massachusetts,US,2021-02-05,150079,389798
25,Massachusetts,US,2021-02-06,150079,418161
25,Massachusetts,US,2021-02-07,153692,440335
25,Massachusetts,US,2021-02-08,169148,455717
25,Massachusetts,US,2021-02-09,174437,467851
25,Massachusetts,US,2021-02-10,214361,472732
25,Massachusetts,US,2021-02-11,227188,488120
25,Massachusetts,US,2021-02-12,239230,509314
25,Massachusetts,US,2021-02-13,257175,519668
25,Massachusetts,US,2021-02-14,274787,548642
25,Massachusetts,US,2021-02-15,288955,540464
25,Massachusetts,US,2021-02-16,296544,567262
25,Massachusetts,US,2021-02-17,304657,574970
25,Massachusetts,US,2021-02-18,316302,595956
25,Massachusetts,US,2021-02-19,329989,657523
25,Massachusetts,US,2021-02-20,347623,680867
25,Massachusetts,US,2021-02-21,372172,682776
25,Massachusetts,US,2021-02-22,389087,691424
25,Massachusetts,US,2021-02-23,399638,701137
25,Massachusetts,US,2021-02-24,414941,704184
25,Massachusetts,US,2021-02-25,433593,710648
25,Massachusetts,US,2021-02-26,454472,718090
25,Massachusetts,US,2021-02-27,480196,724580
25,Massachusetts,US,2021-02-28,504304,726477
25,Massachusetts,US,2021-03-01,531258,739862
25,Massachusetts,US,2021-03-02,547061,742141
25,Massachusetts,US,2021-03-03,565421,751519
25,Massachusetts,US,2021-03-04,587167,764835
25,Massachusetts,US,2021-03-05,614589,774567
25,Massachusetts,US,2021-03-06,646005,787757
25,Massachusetts,US,2021-03-07,672014,800989
25,Massachusetts,US,2021-03-08,700741,798249
25,Massachusetts,US,2021-03-09,700741,803733
25,Massachusetts,US,2021-03-10,731697,818031
25,Massachusetts,US,2021-03-11,752083,832406
25,Massachusetts,US,2021-03-12,776524,839310
25,Massachusetts,US,2021-03-13,811452,843721
25,Massachusetts,US,2021-03-14,874031,843872
25,Massachusetts,US,2021-03-15,874199,847008
25,Massachusetts,US,2021-03-16,904685,847697
25,Massachusetts,US,2021-03-17,911506,863340
25,Massachusetts,US,2021-03-18,942557,876261
25,Massachusetts,US,2021-03-19,969041,891780
25,Massachusetts,US,2021-03-20,994623,910542
25,Massachusetts,US,2021-03-21,1021600,928948
25,Massachusetts,US,2021-03-22,1044985,939435
25,Massachusetts,US,2021-03-23,1069066,941677
25,Massachusetts,US,2021-03-24,1084737,957554
25,Massachusetts,US,2021-03-25,1110288,970075
25,Massachusetts,US,2021-03-26,1137413,987852
25,Massachusetts,US,2021-03-27,1166923,1003925
25,Massachusetts,US,2021-03-28,1196939,1023536
25,Massachusetts,US,2021-03-29,1227553,1037348
25,Massachusetts,US,2021-03-30,1256616,1041532
25,Massachusetts,US,2021-03-31,1275456,1055230
25,Massachusetts,US,2021-04-01,1307031,1063411
25,Massachusetts,US,2021-04-02,1341408,1081446
25,Massachusetts,US,2021-04-03,1377011,1102928
25,Massachusetts,US,2021-04-04,1416618,1123121
25,Massachusetts,US,2021-04-05,1458104,1141829
25,Massachusetts,US,2021-04-06,1487084,1153888
25,Massachusetts,US,2021-04-07,1500461,1162526
25,Massachusetts,US,2021-04-08,1538460,1180272
25,Massachusetts,US,2021-04-09,1580322,1196670
25,Massachusetts,US,2021-04-10,1627036,1204204
25,Massachusetts,US,2021-04-11,1687323,1225885
25,Massachusetts,US,2021-04-12,1738537,1242100
25,Massachusetts,US,2021-04-13,1779448,1261708
25,Massachusetts,US,2021-04-14,1803735,1275433
25,Massachusetts,US,2021-04-15,1892688,1291006
25,Massachusetts,US,2021-04-16,1934940,1304292
25,Massachusetts,US,2021-04-17,1976458,1310798
25,Massachusetts,US,2021-04-18,2021713,1311312
25,Massachusetts,US,2021-04-19,2058306,1309958
25,Massachusetts,US,2021-04-20,2079975,1319232
25,Massachusetts,US,2021-04-21,2116180,1327646
25,Massachusetts,US,2021-04-22,2156940,1340910
25,Massachusetts,US,2021-04-23,2201911,1347061
25,Massachusetts,US,2021-04-24,2255295,1349166
25,Massachusetts,US,2021-04-25,2306492,1351443
25,Massachusetts,US,2021-04-26,2346322,1350618
25,Massachusetts,US,2021-04-27,2374818,1351705
25,Massachusetts,US,2021-04-28,2418822,1351341
25,Massachusetts,US,2021-04-29,2461918,1352198
25,Massachusetts,US,2021-04-30,2506657,1351643
25,Massachusetts,US,2021-05-01,2558500,1351248
25,Massachusetts,US,2021-05-02,2608161,1341386
25,Massachusetts,US,2021-05-03,2630867,1335106
25,Massachusetts,US,2021-05-04,2630867,1321680
25,Massachusetts,US,2021-05-05,2691166,1309450
25,Massachusetts,US,2021-05-06,2745439,1294163
25,Massachusetts,US,2021-05-07,2808123,1273094
25,Massachusetts,US,2021-05-08,2869733,1245935
25,Massachusetts,US,2021-05-09,2919358,1222300
25,Massachusetts,US,2021-05-10,2962840,1210577
25,Massachusetts,US,2021-05-11,2999270,1193950
25,Massachusetts,US,2021-05-12,3041527,1167618
25,Massachusetts,US,2021-05-13,3087288,1138564
25,Massachusetts,US,2021-05-14,3126883,1113987
25,Massachusetts,US,2021-05-15,3173423,1091509
25,Massachusetts,US,2021-05-16,3218929,1077499
25,Massachusetts,US,2021-05-17,3243966,1072773
25,Massachusetts,US,2021-05-18,3259602,1068866
25,Massachusetts,US,2021-05-19,3286210,1059783
25,Massachusetts,US,2021-05-20,3333097,1040629
25,Massachusetts,US,2021-05-21,3374820,1024042
25,Massachusetts,US,2021-05-22,3430364,1004261
25,Massachusetts,US,2021-05-23,3463828,989874
25,Massachusetts,US,2021-05-24,3483346,987243
25,Massachusetts,US,2021-05-25,3499591,980002
25,Massachusetts,US,2021-05-26,3528240,965541
25,Massachusetts,US,2021-05-27,3566470,942017
25,Massachusetts,US,2021-05-28,3604887,925115
25,Massachusetts,US,2021-05-29,3645984,902156
25,Massachusetts,US,2021-05-30,3678936,886422
25,Massachusetts,US,2021-05-31,3678936,886422
25,Massachusetts,US,2021-06-01,3711007,876264
25,Massachusetts,US,2021-06-02,3718511,875918
25,Massachusetts,US,2021-06-03,3740479,862630
25,Massachusetts,US,2021-06-04,3763179,854188
25,Massachusetts,US,2021-06-05,3810562,845321
25,Massachusetts,US,2021-06-06,3854374,807159
25,Massachusetts,US,2021-06-07,3879634,793267
25,Massachusetts,US,2021-06-08,3894534,784994
25,Massachusetts,US,2021-06-09,3915792,772740
25,Massachusetts,US,2021-06-10,3937546,761821
25,Massachusetts,US,2021-06-11,3937985,761706
25,Massachusetts,US,2021-06-12,3959058,753463
25,Massachusetts,US,2021-06-13,3980438,741042
25,Massachusetts,US,2021-06-14,3997313,732064
25,Massachusetts,US,2021-06-15,4017847,718762
25,Massachusetts,US,2021-06-16,4025449,718583
25,Massachusetts,US,2021-06-17,4072441,690792
25,Massachusetts,US,2021-06-18,4088768,682503
25,Massachusetts,US,2021-06-19,4105866,675266
25,Massachusetts,US,2021-06-20,4118721,668548
25,Massachusetts,US,2021-06-21,4135231,660354
25,Massachusetts,US,2021-06-22,4142425,656770
25,Massachusetts,US,2021-06-23,4150849,653713
25,Massachusetts,US,2021-06-24,4161157,651638
25,Massachusetts,US,2021-06-25,4172198,646836
25,Massachusetts,US,2021-06-26,4184415,642047
25,Massachusetts,US,2021-06-27,4201264,632943
25,Massachusetts,US,2021-06-28,4231495,610053
25,Massachusetts,US,2021-06-29,4236614,608329
25,Massachusetts,US,2021-06-30,4243952,606733
25,Massachusetts,US,2021-07-01,4256952,603486
25,Massachusetts,US,2021-07-02,4265826,600396
25,Massachusetts,US,2021-07-03,4273059,598588
25,Massachusetts,US,2021-07-04,4279772,597080
25,Massachusetts,US,2021-07-05,4279772,597080
25,Massachusetts,US,2021-07-06,4287693,596057
25,Massachusetts,US,2021-07-07,4289397,595724
25,Massachusetts,US,2021-07-08,4296281,594180
25,Massachusetts,US,2021-07-09,4302687,592923
25,Massachusetts,US,2021-07-10,4308593,591978
25,Massachusetts,US,2021-07-11,4314785,590911
25,Massachusetts,US,2021-07-12,4319743,590288
25,Massachusetts,US,2021-07-13,4323187,590190
25,Massachusetts,US,2021-07-14,4327499,589577
25,Massachusetts,US,2021-07-15,4333539,588937
25,Massachusetts,US,2021-07-16,4339280,589052
25,Massachusetts,US,2021-07-17,4344836,588346
25,Massachusetts,US,2021-07-18,4349706,588080
25,Massachusetts,US,2021-07-19,4354005,587908
25,Massachusetts,US,2021-07-20,4357007,588133
25,Massachusetts,US,2021-07-21,4360913,588540
25,Massachusetts,US,2021-07-22,4366341,589006
25,Massachusetts,US,2021-07-23,4371061,589808
25,Massachusetts,US,2021-07-24,4375598,591145
25,Massachusetts,US,2021-07-25,4380110,592555
25,Massachusetts,US,2021-07-26,4383862,594009
25,Massachusetts,US,2021-07-27,4386221,595475
25,Massachusetts,US,2021-07-28,4389137,597769
25,Massachusetts,US,2021-07-29,4393827,599536
25,Massachusetts,US,2021-07-30,4402108,598523
25,Massachusetts,US,2021-07-31,4406452,600774
25,Massachusetts,US,2021-08-01,4410963,602854
25,Massachusetts,US,2021-08-02,4414729,604966
25,Massachusetts,US,2021-08-03,4417348,606295
25,Massachusetts,US,2021-08-04,4420802,608676
25,Massachusetts,US,2021-08-05,4425475,611532
25,Massachusetts,US,2021-08-06,4429815,614197
25,Massachusetts,US,2021-08-07,4433946,617486
25,Massachusetts,US,2021-08-08,4437783,620327
25,Massachusetts,US,2021-08-09,4441091,622831
25,Massachusetts,US,2021-08-10,4443878,624577
25,Massachusetts,US,2021-08-11,4447391,626268
25,Massachusetts,US,2021-08-12,4451811,627699
25,Massachusetts,US,2021-08-13,4456692,630008
25,Massachusetts,US,2021-08-14,4462455,632505
25,Massachusetts,US,2021-08-15,4462638,632607
25,Massachusetts,US,2021-08-16,4471245,634903
25,Massachusetts,US,2021-08-17,4473466,636593
25,Massachusetts,US,2021-08-18,4477428,637985
25,Massachusetts,US,2021-08-19,4483417,638672
25,Massachusetts,US,2021-08-20,4489020,639872
25,Massachusetts,US,2021-08-21,4494883,640579
25,Massachusetts,US,2021-08-22,4500056,641914
25,Massachusetts,US,2021-08-23,4504641,642536
25,Massachusetts,US,2021-08-24,4507841,642864
25,Massachusetts,US,2021-08-25,4512471,642810
25,Massachusetts,US,2021-08-26,4518695,643406
25,Massachusetts,US,2021-08-27,4524536,644528
25,Massachusetts,US,2021-08-28,4530728,645196
25,Massachusetts,US,2021-08-29,4535474,645350
25,Massachusetts,US,2021-08-30,4541859,645330
25,Massachusetts,US,2021-08-31,4546662,644876
25,Massachusetts,US,2021-09-01,4552073,645291
25,Massachusetts,US,2021-09-02,4558121,645874
25,Massachusetts,US,2021-09-03,4564718,646703
25,Massachusetts,US,2021-09-04,4569846,649001
25,Massachusetts,US,2021-09-05,4569846,649001
25,Massachusetts,US,2021-09-06,4569846,649001
25,Massachusetts,US,2021-09-07,4582154,649562
25,Massachusetts,US,2021-09-08,4584763,650266
25,Massachusetts,US,2021-09-09,4587929,650035
25,Massachusetts,US,2021-09-10,4594215,649772
25,Massachusetts,US,2021-09-11,4598845,650359
25,Massachusetts,US,2021-09-12,4603589,651180
25,Massachusetts,US,2021-09-13,4608430,651364
25,Massachusetts,US,2021-09-14,4611446,652061
25,Massachusetts,US,2021-09-15,4614981,652633
25,Massachusetts,US,2021-09-16,4620288,652753
25,Massachusetts,US,2021-09-17,4620757,652909
25,Massachusetts,US,2021-09-18,4630100,652998
25,Massachusetts,US,2021-09-19,4635058,653041
25,Massachusetts,US,2021-09-20,4640023,652661
25,Massachusetts,US,2021-09-21,4643212,652525
25,Massachusetts,US,2021-09-22,4647710,652617
25,Massachusetts,US,2021-09-23,4653594,651685
25,Massachusetts,US,2021-09-24,4656789,651747
25,Massachusetts,US,2021-09-25,4661876,651379
25,Massachusetts,US,2021-09-26,4667331,652088
25,Massachusetts,US,2021-09-27,4671465,652924
25,Massachusetts,US,2021-09-28,4674172,653610
25,Massachusetts,US,2021-09-29,4677292,655780
25,Massachusetts,US,2021-09-30,4679810,657913
